customer_name,total_sales,cum_share,tier
Christine Yuan,6616,0.17585391441238957,A
Ricardo Raje,6592,0.1760983425937575,A
Jessie Zhao,6591,0.17634273369560763,A
Jaclyn Lu,6582,0.17658679108179753,A
Alejandro Beck,6577,0.17683066307039838,A
Harold Sai,6575,0.17707446089996365,A
Ebony Garcia,6566,0.17731792501386867,A
Jimmy Moreno,6565,0.17756135204825588,A
Donald Patel,6549,0.17780418581035823,A
Ashlee Xu,6536,0.1780465375387291,A
Victor Moreno,6535,0.17828885218758217,A
Clarence Rai,6533,0.17853109267739964,A
Paula Ortega,6528,0.17877314776962808,A
Denise Stone,6525,0.1790150916233031,A
Jay Moyer,6523,0.17925696131794253,A
Marvin Moreno,6522,0.17949879393306412,A
Adam Flores,6515,0.1797403669915611,A
Kelli Lu,6512,0.17998182881150468,A
Briana Torres,6509,0.18022317939289484,A
Lori Ramos,6508,0.18046449289476718,A
Lindsey Deng,6503,0.1807056209990505,A
Karen Lu,6500,0.1809466378647804,A
Jeremy Powell,6498,0.18118758057147472,A
Ashley Clark,6498,0.18142852327816902,A
Claudia Li,6497,0.18166942890534551,A
Alisha Nath,6497,0.181910334532522,A
Jaime Nath,6495,0.18215116600066292,A
Peter Jai,6493,0.1823919233097682,A
Teresa Vazquez,6492,0.18263264353935565,A
Ebony Gonzalez,6491,0.18287332668942533,A
Tamara Zhu,6489,0.1831139356804594,A
J├®sus Munoz,6485,0.18335439635342224,A
Kari Smith,6484,0.18359481994686727,A
Tammy Smith,6483,0.18383520646079451,A
Maurice Lal,6480,0.18407548173616833,A
Theresa Ramos,6478,0.18431568285250655,A
Jill Jimenez,6474,0.18455573565077354,A
Brett Garcia,6473,0.18479575136952273,A
Bethany Yuan,6471,0.1850356929292363,A
Barry Martinez,6471,0.18527563448894988,A
Levi Rana,6464,0.1855153164920388,A
Jon Ye,6461,0.18575488725657435,A
Andres Shan,6453,0.18599416138496744,A
Wendy Dominguez,6451,0.18623336135432494,A
Roberto Sanz,6440,0.18647215344898657,A
Diana Hernandez,6437,0.1867108343050948,A
Max Ferrier,6434,0.1869494039226496,A
Shannon Wang,6434,0.18718797354020442,A
Gerald Moreno,6428,0.1874263206806524,A
Eugene Huang,6384,0.18766303632231698,A
Brandy Rana,6317,0.18789726763628864,A
Colin Wu,6248,0.1881289404635318,A
Eugene Guo,6248,0.18836061329077494,A
Chase Gray,6222,0.18859132205055518,A
Wyatt Williams,6217,0.18882184541274638,A
Kelli Xie,6157,0.18905014400386932,A
Mindy Black,6149,0.1892781459588498,A
Carla Gonzalez,6144,0.1895059625162413,A
Jerome Suarez,6139,0.18973359367604375,A
Reginald Alvarez,6134,0.18996103943825718,A
Nina Andersen,6124,0.19018811440529254,A
Vincent Zheng,6122,0.19041511521329232,A
Phil Spencer,6120,0.1906420418622565,A
Gloria Alvarez,6119,0.19086893143170286,A
Samuel Mitchell,6118,0.1910957839216314,A
Randall Martin,6117,0.19132259933204215,A
Meredith Alonso,6117,0.1915494147424529,A
Trisha Li,6117,0.19177623015286366,A
Fernando Bryant,6117,0.1920030455632744,A
Terrence Sharma,6117,0.19222986097368513,A
Lydia Garcia,6115,0.19245660222506028,A
Wendy Torres,6113,0.19268326931739982,A
Alejandro Liu,6110,0.19290982517118593,A
Alexa Murphy,6106,0.19313623270690083,A
Natalie Moore,6104,0.19336256608358013,A
Preston Chapman,6102,0.19358882530122382,A
Elijah Li,6099,0.19381497328031408,A
Tanya Jimenez,6099,0.19404112125940434,A
Ronnie Lu,6098,0.1942672321589768,A
Ricardo Xie,6098,0.19449334305854926,A
Darren Hernandez,6098,0.19471945395812174,A
Danny Ortega,6098,0.19494556485769418,A
Carmen Prasad,6094,0.19517152743919544,A
Carl Raji,6094,0.19539749002069667,A
Daisy Suarez,6093,0.19562341552268012,A
Dustin Sharma,6093,0.19584934102466356,A
Jill Ortega,6093,0.196075266526647,A
Jeffery Wang,6093,0.19630119202863042,A
Raymond Arthur,6093,0.19652711753061386,A
Clayton Deng,6093,0.1967530430325973,A
Ruth Garcia,6093,0.19697896853458075,A
Stanley Madan,6093,0.1972048940365642,A
Ruben Garcia,6093,0.19743081953854763,A
Regina Arthur,6093,0.19765674504053107,A
Colleen Raje,6093,0.19788267054251452,A
Kristi Serrano,6093,0.19810859604449793,A
Kari Martinez,6093,0.19833452154648137,A
Douglas Suri,6090,0.19856033580991142,A
Denise Sanchez,6090,0.19878615007334144,A
Krystal Sun,6090,0.19901196433677146,A
Janet Browning,6090,0.19923777860020148,A
Mandy Wu,6090,0.1994635928636315,A
Tony Nara,6090,0.19968940712706154,A
Valerie Wang,6089,0.19991518431097374,A
Jacquelyn Diaz,6089,0.20014096149488597,A
Tamara Luo,6089,0.2003667386787982,A
Deanna Mehta,6089,0.2005925158627104,A
Amy Wu,6089,0.20081829304662263,A
Derek Shan,6089,0.20104407023053486,A
Cara Zeng,6085,0.20126969909637585,A
Darren Malhotra,6085,0.20149532796221686,A
Barbara Andersen,6083,0.20172088266902224,A
Johnny Nara,6080,0.20194632613727423,A
Jaclyn Li,6080,0.2021717696055262,A
Tamara Chander,6079,0.20239717599426038,A
Seth Mitchell,6079,0.20262258238299455,A
Barbara Deng,6078,0.20284795169221093,A
Olivia Ramirez,6076,0.2030732468423917,A
Jose Patterson,6074,0.20329846783353683,A
Terry Lal,6070,0.20352354050661078,A
Lacey Guo,6070,0.2037486131796847,A
Ariana Stewart,6070,0.20397368585275866,A
Claudia Zheng,6070,0.20419875852583258,A
Wayne Kumar,6070,0.2044238311989065,A
Christopher Thomas,6068,0.20464882971294485,A
Valerie She,6067,0.20487379114746535,A
Rachel Griffin,6067,0.20509875258198587,A
Devin Gonzalez,6063,0.20532356569843518,A
Marcus Cook,6061,0.20554830465584886,A
Colin Yang,6060,0.20577300653374475,A
Isabella Bryant,6060,0.20599770841164064,A
Bonnie Raje,6060,0.20622241028953653,A
Candice Sun,6060,0.20644711216743242,A
Susan She,6060,0.2066718140453283,A
Marshall Yuan,6060,0.2068965159232242,A
Laura Wu,6060,0.20712121780112008,A
Rosa She,6060,0.20734591967901597,A
Darryl Zheng,6060,0.20757062155691186,A
Wendy Carlson,6060,0.20779532343480775,A
Jessie Ortega,6060,0.20802002531270364,A
Faith Simmons,6059,0.2082446901110817,A
Jeremiah Hall,6058,0.208469317829942,A
Mackenzie Hill,6058,0.20869394554880227,A
Warren Zhou,6058,0.20891857326766253,A
Gloria Munoz,6058,0.2091432009865228,A
Chloe Johnson,6058,0.2093678287053831,A
Cristina Nara,6056,0.20959238226520777,A
Cedric Cai,6056,0.20981693582503244,A
Rodney Gutierrez,6056,0.21004148938485712,A
Maurice Ashe,6056,0.21026604294468176,A
Allen Fernandez,6056,0.21049059650450644,A
Ricky Gutierrez,6056,0.2107151500643311,A
Lindsay Raje,6056,0.2109397036241558,A
Tabitha Moreno,6056,0.21116425718398044,A
Jeffery Lu,6056,0.2113888107438051,A
Brittney Zhang,6056,0.2116133643036298,A
Darryl Liu,6056,0.21183791786345446,A
Jay Lopez,6056,0.2120624714232791,A
Michele Gonzalez,6056,0.21228702498310378,A
Clayton Xu,6056,0.21251157854292846,A
Byron Gill,6056,0.21273613210275313,A
Autumn Lin,6056,0.2129606856625778,A
Alan Xu,6056,0.21318523922240246,A
Micah Zhao,6056,0.21340979278222713,A
Kristina Lopez,6056,0.2136343463420518,A
Julie Xu,6056,0.21385889990187648,A
Chloe Miller,6056,0.21408345346170113,A
Adam Hill,6056,0.2143080070215258,A
Sharon Rai,6056,0.21453256058135048,A
Erika Romero,6056,0.21475711414117515,A
Gloria Alonso,6056,0.21498166770099983,A
Tina Smith,6056,0.21520622126082448,A
Raymond Raman,6056,0.21543077482064915,A
Alvin Sharma,6056,0.21565532838047383,A
Denise Fernandez,6056,0.2158798819402985,A
Meredith Martinez,6056,0.21610443550012315,A
Kristen Hu,6056,0.21632898905994782,A
Dennis Hu,6056,0.2165535426197725,A
Stacy Dominguez,6056,0.21677809617959717,A
Hailey Stewart,6054,0.21700257558038621,A
Meagan Prasad,6054,0.21722705498117528,A
Geoffrey Fernandez,6054,0.21745153438196435,A
Jocelyn Coleman,6054,0.2176760137827534,A
Troy Subram,6054,0.21790049318354246,A
Ni├▒ia Anand,6054,0.21812497258433153,A
Louis Zhang,6054,0.2183494519851206,A
Alex Hill,6054,0.21857393138590964,A
Kelli Anand,6054,0.2187984107866987,A
Brett Malhotra,6053,0.21902285310796996,A
Robert Clark,6051,0.2192472212702056,A
Colin Anand,6051,0.21947158943244124,A
Kari Navarro,6047,0.21969580927660567,A
Makayla Brooks,6047,0.2199200291207701,A
Aaron Collins,6047,0.22014424896493454,A
Paige Reed,6047,0.22036846880909897,A
Theresa Navarro,6044,0.22059257741470997,A
Alison Chander,6044,0.22081668602032098,A
Kristine Gill,6044,0.22104079462593199,A
Victoria Cook,6044,0.22126490323154302,A
Colleen Harrison,6044,0.22148901183715403,A
Mitchell Pal,6044,0.22171312044276503,A
J├®sus Blanco,6044,0.22193722904837604,A
Casey Navarro,6044,0.22216133765398707,A
Denise Kapoor,6044,0.22238544625959808,A
Elijah Ross,6044,0.22260955486520909,A
Marco Srini,6039,0.2228334780732311,A
Jarrod Sara,6038,0.22305736420173528,A
Sheena Deng,6038,0.22328125033023946,A
Martin Perez,6037,0.22350509937922583,A
Pedro Moreno,6037,0.22372894842821223,A
Marcus Young,6037,0.2239527974771986,A
Erica Chen,6037,0.224176646526185,A
Cara Hu,6035,0.22440042141613575,A
Ricky Diaz,6035,0.22462419630608652,A
Veronica Kapoor,6035,0.2248479711960373,A
Jodi Sharma,6035,0.22507174608598807,A
Ricky Sanz,6035,0.22529552097593883,A
Kaylee Sanders,6035,0.22551929586588962,A
Derrick Gomez,6035,0.22574307075584038,A
Preston Mehta,6035,0.22596684564579117,A
Jodi Chavez,6035,0.22619062053574193,A
Mindy Xu,6035,0.2264143954256927,A
Susan Liu,6035,0.22663817031564348,A
Arthur Mehta,6035,0.22686194520559425,A
Tara Ashe,6035,0.227085720095545,A
Katelyn Richardson,6035,0.2273094949854958,A
Ashley Patterson,6035,0.22753326987544656,A
Gregory Shan,6035,0.22775704476539735,A
Shawna Andersen,6035,0.2279808196553481,A
Bruce Navarro,6035,0.22820459454529887,A
Jodi Goel,6035,0.22842836943524966,A
Holly Martinez,6035,0.22865214432520042,A
Jordan Henderson,6035,0.22887591921515119,A
Alexandra Barnes,6031,0.22909954578703076,A
Carolyn Munoz,6030,0.2293231352793925,A
Hector Vazquez,6030,0.22954672477175425,A
Sharon Nara,6030,0.229770314264116,A
Amy Ma,6030,0.22999390375647774,A
Shannon Serrano,6030,0.2302174932488395,A
Ivan Garcia,6029,0.23044104566168344,A
Clayton Rai,6029,0.23066459807452738,A
Claudia Ye,6029,0.23088815048737132,A
Gloria Ortega,6029,0.23111170290021527,A
Alejandro Wang,6029,0.2313352553130592,A
Marvin Sanz,6029,0.23155880772590315,A
Brad Rai,6029,0.23178236013874712,A
Aaron Diaz,6029,0.23200591255159106,A
Gina Dominguez,6029,0.232229464964435,A
Rafael Yuan,6029,0.23245301737727894,A
Javier Serrano,6029,0.23267656979012288,A
Wayne Xie,6029,0.23290012220296682,A
Kaitlin McDonald,6029,0.23312367461581077,A
Carl Deng,6029,0.2333472270286547,A
Katelyn Ward,6029,0.23357077944149865,A
Donald Garcia,6029,0.23379433185434262,A
Eduardo Perez,6029,0.23401788426718656,A
Jenny Andersen,6029,0.2342414366800305,A
Devon Deng,6029,0.23446498909287444,A
Alfredo Ramos,6029,0.23468854150571838,A
Randall Rubio,6029,0.23491209391856233,A
Samantha Davis,6026,0.23513553509285287,A
Gabrielle Turner,6026,0.2353589762671434,A
Ian Rivera,6025,0.23558238036191612,A
Natalie Cook,6025,0.23580578445668884,A
Aaron Young,6024,0.23602915147194375,A
Tony Kumar,6021,0.23625240724864527,A
Deborah Kumar,6021,0.23647566302534678,A
Orlando Serrano,6021,0.2366989188020483,A
Christy Liu,6021,0.23692217457874978,A
Jeremy Murphy,6021,0.2371454303554513,A
Tanya Alvarez,6021,0.2373686861321528,A
Edwin Tang,6021,0.23759194190885433,A
Jennifer Taylor,6021,0.2378151976855558,A
Tasha Nath,6021,0.23803845346225733,A
Mariah Barnes,6021,0.23826170923895884,A
Jessie Zhou,6021,0.23848496501566036,A
Carla Sullivan,6021,0.23870822079236187,A
Dawn Raji,6021,0.23893147656906336,A
George Fernandez,6021,0.23915473234576487,A
Katrina Chande,6021,0.23937798812246638,A
Roy Moreno,6021,0.2396012438991679,A
Lacey Hu,6021,0.23982449967586938,A
Steven Rivera,6021,0.2400477554525709,A
Robin Carlson,6021,0.2402710112292724,A
Ricky Gomez,6021,0.24049426700597393,A
Abby Sanchez,6021,0.2407175227826754,A
Seth Campbell,6021,0.24094077855937693,A
Todd Yang,6021,0.24116403433607844,A
Latasha Moreno,6021,0.24138729011277996,A
Amanda Wood,6021,0.24161054588948144,A
Suzanne Liu,6021,0.24183380166618296,A
Caitlin Richardson,6021,0.24205705744288447,A
Jasmine Wilson,6021,0.24228031321958599,A
Kari Torres,6021,0.2425035689962875,A
Drew Goel,6021,0.24272682477298899,A
Clarence Liu,6021,0.2429500805496905,A
Megan Flores,6021,0.24317333632639201,A
Krista Moreno,6021,0.24339659210309353,A
Amy Zhang,6021,0.24361984787979502,A
Jesse Turner,6021,0.24384310365649653,A
Audrey Serrano,6021,0.24406635943319804,A
Jeremy Phillips,6021,0.24428961520989956,A
Alvin Sun,6021,0.24451287098660104,A
Ann Subram,6021,0.24473612676330256,A
Anna Watson,6021,0.24495938254000407,A
Deborah Shan,6021,0.2451826383167056,A
Misty Goel,6021,0.2454058940934071,A
Larry Martin,6021,0.2456291498701086,A
Heather Yang,6021,0.2458524056468101,A
Robyn Rubio,6021,0.24607566142351162,A
Summer Smith,6018,0.2462988059616597,A
Ryan Lal,6016,0.2465218763407722,A
Cedric Sun,6016,0.24674494671988467,A
Spencer Henderson,6016,0.24696801709899716,A
Taylor Davis,6016,0.24719108747810964,A
Tyrone Dominguez,6016,0.24741415785722212,A
Orlando Vazquez,6015,0.24763719115681682,A
Devin Henderson,6012,0.24786011321785809,A
Ernest Liu,6012,0.24808303527889933,A
Paige Murphy,6011,0.2483059202604228,A
Jack Young,6011,0.24852880524194626,A
Todd Zhu,6011,0.2487516902234697,A
Diana Rubio,6010,0.24897453812547538,A
Nathaniel Cooper,6008,0.24919731186844543,A
Madeline Parker,6006,0.24942001145237988,A
Kevin Gonzalez,6006,0.2496427110363143,A
Kyle Lopez,6006,0.24986541062024875,A
Miguel Sanchez,6004,0.25008803604514757,A
Raul Nara,6002,0.2503105873110108,A
Monique Ramos,6002,0.25053313857687404,A
Chloe Hughes,5999,0.25075557860418385,A
Monique Suarez,5999,0.2509780186314936,A
Emma Brown,5998,0.2512004215792856,A
Maria Henderson,5998,0.25142282452707765,A
Samantha Ross,5998,0.2516452274748696,A
Eduardo Clark,5998,0.25186763042266164,A
Seth Martin,5998,0.25209003337045366,A
Elijah Powell,5997,0.25231239923872784,A
Clarence Luo,5997,0.252534765107002,A
Mya Long,5997,0.25275713097527625,A
Kimberly Cook,5997,0.2529794968435504,A
Jackson Henderson,5997,0.2532018627118246,A
Chloe White,5997,0.25342422858009883,A
Katelyn Allen,5997,0.253646594448373,A
Courtney Edwards,5997,0.25386896031664724,A
Xavier Martin,5997,0.2540913261849214,A
Gabrielle Hall,5997,0.2543136920531956,A
Ian Morris,5997,0.2545360579214698,A
Nicole Diaz,5997,0.254758423789744,A
Thomas Butler,5997,0.2549807896580182,A
Mary Howard,5997,0.2552031555262924,A
Olivia Bennett,5997,0.2554255213945666,A
Carrie Gill,5997,0.25564788726284077,A
Wyatt Martinez,5997,0.255870253131115,A
Justin Taylor,5997,0.2560926189993892,A
Jordan Campbell,5997,0.2563149848676634,A
Justin Washington,5997,0.2565373507359376,A
Logan Williams,5997,0.25675971660421176,A
Jessica Sanchez,5997,0.256982082472486,A
Jackson Li,5997,0.2572044483407602,A
Jeremiah Martinez,5997,0.25742681420903435,A
Bianca Zheng,5997,0.2576491800773086,A
Savannah King,5997,0.25787154594558276,A
Caroline Washington,5996,0.25809387473433915,A
Isabel Jenkins,5995,0.25831616644357774,A
Justin Shan,5994,0.25853842107329855,A
Olivia Morris,5993,0.2587606386235015,A
Logan Turner,5993,0.2589828561737045,A
Kayla Alexander,5993,0.25920507372390744,A
Abigail Foster,5993,0.25942729127411046,A
Jonathan Campbell,5985,0.259649212188171,A
Aidan Perry,5985,0.25987113310223153,A
Timothy Cox,5985,0.26009305401629207,A
Paige Brooks,5985,0.2603149749303526,A
Jason Mitchell,5985,0.26053689584441314,A
Philip Gomez,5985,0.2607588167584737,A
Christian Jackson,5984,0.2609807005930164,A
Gavin Diaz,5984,0.26120258442755917,A
Joel Prasad,5984,0.2614244682621019,A
Alyssa Cooper,5984,0.26164635209664466,A
Jeremy Young,5983,0.26186819885166956,A
Mason Rogers,5980,0.2620899343681411,A
Jamie Zeng,5980,0.26231166988461263,A
Kaitlyn Lee,5979,0.2625333683215663,A
Ryan Williams,5978,0.2627550296790022,A
Luis Collins,5978,0.26297669103643817,A
Tamara Yang,5978,0.26319835239387407,A
Craig Moreno,5977,0.2634199766717922,A
Misty Deng,5977,0.2636416009497103,A
Ariana Bailey,5977,0.2638632252276284,A
Kelli Wu,5977,0.2640848495055465,A
Kevin Washington,5977,0.2643064737834646,A
Lucas Flores,5977,0.2645280980613827,A
Zachary Martin,5976,0.264749685259783,A
Jack Nelson,5976,0.2649712724581833,A
Alexa Gray,5976,0.2651928596565836,A
Gabrielle Bell,5976,0.2654144468549839,A
Katherine Gonzalez,5976,0.2656360340533842,A
Morgan Phillips,5976,0.26585762125178447,A
Kayla Long,5976,0.2660792084501848,A
Sebastian Stewart,5975,0.2663007585690673,A
Jose Edwards,5975,0.2665223086879498,A
Alex Carter,5975,0.26674385880683227,A
Mathew Suarez,5974,0.26696537184619695,A
Dennis Ye,5974,0.2671868848855617,A
Andres Lal,5973,0.26740836084540853,A
Aidan Ross,5973,0.2676298368052554,A
Kaitlin Sanchez,5973,0.2678513127651023,A
Lindsay Luo,5973,0.2680727887249492,A
Arianna Ward,5973,0.2682942646847961,A
Antonio Washington,5973,0.268515740644643,A
Jessica Alexander,5973,0.2687372166044899,A
Robert Robinson,5973,0.26895869256433674,A
Jaime Sutton,5973,0.26918016852418364,A
Cedric Gao,5973,0.26940164448403053,A
Devin Coleman,5972,0.26962308336435964,A
Katherine Stewart,5971,0.2698444851651709,A
Katherine Patterson,5971,0.27006588696598216,A
Eric Foster,5971,0.2702872887667935,A
Alexandria Hughes,5971,0.27050869056760474,A
Edward Brown,5971,0.270730092368416,A
Jason Gonzalez,5971,0.27095149416922726,A
Martha She,5971,0.2711728959700386,A
Julia Long,5971,0.27139429777084983,A
Gabrielle Edwards,5971,0.2716156995716611,A
Trevor Ross,5971,0.2718371013724724,A
Jessica Brown,5970,0.2720584660937659,A
Ana Washington,5970,0.27227983081505935,A
Robert Hernandez,5969,0.27250115845683504,A
Noah Scott,5969,0.27272248609861066,A
Brandi Ruiz,5968,0.27294377666086855,A
Ashlee Jai,5968,0.2731650672231264,A
Calvin Deng,5968,0.2733863577853843,A
Bethany Chande,5968,0.2736076483476421,A
Kyle Carter,5968,0.2738289389099,A
Victoria Morris,5967,0.27405019239264006,A
Kurt Nara,5967,0.2742714458753801,A
Jocelyn Long,5965,0.2744926251990846,A
Hunter Rodriguez,5964,0.2747137674432712,A
Alan Guo,5964,0.2749349096874579,A
Heather Zheng,5963,0.2751560148521267,A
Bailey Bailey,5962,0.27537708293727775,A
Madeline Mitchell,5962,0.2755981510224288,A
Miranda Alexander,5962,0.2758192191075798,A
Xavier Roberts,5962,0.2760402871927308,A
Kaitlyn Foster,5962,0.27626135527788187,A
Taylor Watson,5962,0.2764824233630329,A
Jonathan Adams,5962,0.27670349144818396,A
Benjamin Taylor,5962,0.276924559533335,A
Jennifer Perry,5962,0.27714562761848605,A
Tamara Nath,5962,0.27736669570363703,A
Xavier Griffin,5962,0.2775877637887881,A
Jordyn Simmons,5961,0.27780879479442133,A
Dawn Tang,5960,0.27802978872053674,A
Madeline Campbell,5959,0.27825074556713436,A
Dominique Subram,5959,0.278471702413732,A
Joan Washington,5959,0.2786926592603296,A
Destiny Rogers,5959,0.2789136161069272,A
Katelyn Sanders,5959,0.27913457295352484,A
Alberto Navarro,5958,0.27935549272060467,A
Dalton Scott,5957,0.2795763754081667,A
Melody Diaz,5957,0.2797972580957287,A
Cody Cook,5955,0.2800180666242551,A
Logan Wright,5955,0.2802388751527815,A
Ariana Sanchez,5955,0.2804596836813079,A
Tyler Brown,5955,0.2806804922098343,A
Dominique Sanchez,5954,0.28090126365884294,A
Daniel Garcia,5954,0.2811220351078515,A
Natalie Adams,5953,0.2813427694773423,A
Mary Patterson,5953,0.2815635038468331,A
Brendan Chande,5953,0.2817842382163239,A
Wendy Ramos,5953,0.2820049725858147,A
